2.842170943040400615e-20
9.935749558320324707e+10
8.184306191831570435e+10
8.197817690128855896e+10
1.024958645947987976e+11
1.078965222543774872e+11
8.691259710439877319e+10
8.501733367203759766e+10
7.424666748114880371e+10
6.596557447143777466e+10
9.758704125628712463e+10
7.561507632689572144e+10
1.125038557733772736e+11
8.384767293037489319e+10
6.925452478096965027e+10
9.832770600444329834e+10
9.521257639094580078e+10
7.933624786956773376e+10
9.950070885399577332e+10
9.041139603538928223e+10
6.502648085626863861e+10
9.611503467494078064e+10
9.601798786226438904e+10
9.629808732618260193e+10
1.051382491739271851e+11
8.637744408565811157e+10
7.167252959818635559e+10
1.220654799495415497e+11
7.844512411597891235e+10
1.097339480296752625e+11
7.755124153827844238e+10
1.071569874122686615e+11
1.000792858516052856e+11
8.186131893692161560e+10
9.284250501412292480e+10
8.192208636821546936e+10
1.167521386575072632e+11
8.220088598271102905e+10
1.185590076026648560e+11
1.353715135474747620e+11
1.172577745888640289e+11
9.440085601949324036e+10
1.287269979165300293e+11
9.222646459315693665e+10
1.014450940580353088e+11
9.696889744595274353e+10
8.741345892950767517e+10
9.076120209789408875e+10
8.448758275851071167e+10
9.757501406464521790e+10
9.751785891801432800e+10
9.759508044313427734e+10
9.855444354392004395e+10
8.590395029487152100e+10
8.589500700444599915e+10
1.389287246289978943e+11
8.383617343399134827e+10
1.003296976050368195e+11
9.079163354403071594e+10
8.519471535917156982e+10
8.406854977863244629e+10
1.041414975754693451e+11
7.850981376090794373e+10
8.296790242237451172e+10
9.301974089067066956e+10
8.620948333686360168e+10
1.150935172179179535e+11
7.797391218547700500e+10
1.113379652163361969e+11
9.246664793943994141e+10
8.208214563794702148e+10
8.208308135793711853e+10
1.275528012153461151e+11
8.379164372926274109e+10
8.572854200124468994e+10
9.669723541915034485e+10
9.633855323769929504e+10
1.045125722890185089e+11
1.001522203199771118e+11
9.048160437576104736e+10
9.755804010037884521e+10
9.470126698670661926e+10
1.044750990481831360e+11
7.362675403892506409e+10
9.856243738063589478e+10
9.979201039891506958e+10
9.884642092185504150e+10
8.380284062070246887e+10
9.714854881072715759e+10
8.228147237555862427e+10
1.018245380556078033e+11
9.185795930267343140e+10
7.973127077677583313e+10
7.944475319266253662e+10
8.044196837471611023e+10
7.796926916452677917e+10
8.434361566178169250e+10
1.025741426482831573e+11
1.197550253109432068e+11
8.230248322340783691e+10
8.549357209587165833e+10
1.141345511338546600e+11
8.397540511053082275e+10
1.175273600921115112e+11
8.905585697146578979e+10
7.593129423535180664e+10
9.144936904202333069e+10
7.919820948165434265e+10
1.202159393398984985e+11
1.125037452743689270e+11
9.046362338848721313e+10
1.166987752255088806e+11
8.594966113125337219e+10
8.751845528629139709e+10
9.170955244362605286e+10
1.076748220896804199e+11
8.664740512005186462e+10
8.458677677312364197e+10
8.246192362063519287e+10
9.479892415576222229e+10
8.631045343248600769e+10
8.097433181437936401e+10
9.933166229558564758e+10
1.177959917001503906e+11
7.546959069168533325e+10
9.038615380469410706e+10
7.608026480500376892e+10
8.841321207742883301e+10
9.346874076296957397e+10
8.598679085422058105e+10
8.060174776139356995e+10
8.502390168638064575e+10
8.799426840567272949e+10
9.716765756095312500e+10
9.982373019272218323e+10
8.402445520822406006e+10
9.958514828278985596e+10
1.194231120187415161e+11
7.955968542696151733e+10
7.759474900748544312e+10
1.006677453673439026e+11
8.298668346759992981e+10
8.419955938281987000e+10
1.023836094761673737e+11
1.109626860972706909e+11
9.119048987290830994e+10
1.064787792585935516e+11
8.916616620618841553e+10
8.280800900408551025e+10
